radio,mcc,net,area,cell,lon,lat,created,updated
UMTS,404,24,32013,13189573,72.11631775,23.83140564,1344960102,1344960102
UMTS,404,24,32013,13189484,72.11769104,23.83277893,1344960113,1344960113
GSM,404,72,2318,18458,76.784477,8.853607,1345097552,1449210317
GSM,404,45,10221,48261,77.12608337,12.46055603,1345271629,1345502819
GSM,404,80,2322,22741,79.4757843,11.91947937,1345334819,1345334819
GSM,404,5,131,31142,72.13279724,23.84239197,1345377033,1345447084
GSM,404,27,223,42852,77.63557434,21.20018005,1345378954,1345378954
GSM,404,5,131,31141,72.13279724,23.84239197,1345446905,1345446905
UMTS,404,66,7012,50594049,73.914041,18.580131,1345469924,1377691704
UMTS,404,66,7012,6686418,73.90441,18.582654,1311587936,1311587936
UMTS,404,66,7012,6689653,73.911503,18.587788,1311588058,1311588058
UMTS,404,66,7012,6689023,73.907394,18.585739,1311587943,1311587943
UMTS,404,66,7012,6686033,73.912582,18.587082,1311587999,1311587999
UMTS,404,66,7012,6686906,73.918533,18.5923,1311588086,1311588086
UMTS,404,66,7012,6689895,73.921003,18.593348,1311588180,1311588180
UMTS,404,66,7012,6689894,73.924599,18.59642,1311588252,1311588252
UMTS,404,66,7011,6621009,73.843918,18.508333,1311585095,1311585095
UMTS,404,66,7011,6621173,73.844604,18.506126,1311585109,1311585109
UMTS,404,66,7011,6621174,73.845291,18.504868,1311585121,1311585121
UMTS,404,66,7011,50594049,73.861263,18.510632,1311587179,1311587179
UMTS,404,66,7012,6686465,73.845291,18.502808,1311585162,1311585162
UMTS,404,66,7012,6686464,73.847351,18.501114,1311585226,1311585226
UMTS,404,66,7011,6621609,73.851929,18.500061,1311585283,1311585283
UMTS,404,66,7011,6621607,73.854725,18.49829,1345475622,1408433906
UMTS,404,66,7011,6621219,73.857651,18.494498,1345475627,1408433906
UMTS,404,66,7011,6620427,73.890709,18.520194,1311586859,1311586859
UMTS,404,66,7011,6620639,73.894472,18.508916,1311586676,1311586676
UMTS,404,66,7011,6620638,73.896408,18.499832,1311570488,1311570488
UMTS,404,66,7011,6622007,73.896103,18.499832,1311570447,1311570447
UMTS,404,66,7011,6621528,73.843002,18.52272,1345507634,1408433906
GSM,404,66,1026,1543,73.841858,18.522491,1345507634,1408433919
UMTS,404,66,7011,6620337,73.843495,18.520361,1345507634,1408433906
UMTS,404,66,7011,6620339,73.84033,18.519117,1345507634,1408433906
UMTS,404,66,7011,6620338,73.844417,18.514772,1311584927,1311584927
UMTS,404,66,7011,6621599,73.84391785,18.51539612,1311584840,1311584840
UMTS,404,66,7011,6621598,73.843264,18.513173,1345507634,1408623229
UMTS,404,66,7011,6621007,73.843722,18.511374,1345507634,1408433906
UMTS,404,66,7012,6688771,73.92219543,18.59367371,1311568594,1311568594
UMTS,404,66,7012,6687303,73.912582,18.58868,1311568831,1311568831
UMTS,404,66,7011,6629133,73.88511658,18.52912903,1311586874,1311586874
UMTS,404,66,7011,6621038,73.885117,18.531532,1311586920,1311586920
UMTS,404,66,7011,6624193,73.885117,18.529816,1311586901,1311586901
UMTS,404,66,7011,6621039,73.88511658,18.53187561,1311586910,1311586910
UMTS,404,66,7011,6621037,73.885117,18.534091,1311586998,1311586998
UMTS,404,66,7011,6621139,73.885433,18.538214,1311587032,1311587032
UMTS,404,66,7011,6621137,73.888824,18.540939,1345515843,1408433946
UMTS,404,66,7011,6621629,73.89006,18.540459,1345515843,1408433946
UMTS,404,66,7011,6621628,73.897236,18.53936,1311587248,1311587248
UMTS,404,66,7011,6624349,73.848124,18.509388,1345516138,1408623298
UMTS,404,66,7011,6621008,73.845291,18.510971,1311572047,1311572047
UMTS,404,66,7011,6620537,73.834168,18.518829,1345516138,1408433919
UMTS,404,66,7011,6624417,73.841171,18.512306,1311572224,1311572224
UMTS,404,66,7011,6623518,73.841367,18.5152,1345516143,1408433906
UMTS,404,66,7011,6623519,73.83842468,18.5181427,1311572475,1311572475
UMTS,404,66,7011,6620418,73.888378,18.505955,1345516522,1424764243
UMTS,404,66,7011,6621637,73.889236,18.508137,1311586623,1311586623
UMTS,404,66,7011,6629134,73.889786,18.51265,1311586683,1311586683
UMTS,404,66,7012,6689893,73.928554,18.601913,1311588682,1311588682
UMTS,404,66,7012,6688769,73.931964,18.602924,1311588663,1311588663
UMTS,404,66,7011,6620369,73.88511658,18.52912903,1311569946,1311569946
GSM,404,66,1027,1903,73.886032,18.527298,1311569975,1311569975
GSM,404,5,131,31302,72.131973,23.854202,1345525254,1345607881
UMTS,404,66,7011,6621799,73.866501,18.481064,1311585860,1311585860
UMTS,404,66,7011,6623799,73.8658905,18.48106384,1311585915,1311585915
UMTS,404,66,7011,6621218,73.86644,18.481064,1311585938,1311585938
UMTS,404,66,7011,6621538,73.865228,18.481111,1311585969,1311585969
UMTS,404,66,7011,6624329,73.871521,18.481064,1311586002,1311586002
UMTS,404,66,7011,6624327,73.874781,18.481353,1311586052,1311586052
UMTS,404,66,7011,6621849,73.881376,18.483384,1311586139,1311586139
UMTS,404,66,7011,6621848,73.887364,18.485184,1311586207,1311586207
UMTS,404,66,7011,6621847,73.885075,18.493382,1311586390,1311586390
UMTS,404,66,7011,6620287,73.88237,18.49617004,1311586330,1311586330
UMTS,404,66,7011,6621797,73.88648987,18.49617004,1311586361,1311586361
UMTS,404,66,7011,6621638,73.887329,18.500366,1311586493,1311586493
UMTS,404,66,7011,6620428,73.883743,18.51059,1345546217,1408433919
UMTS,404,66,7012,6687214,73.903529,18.540217,1311587324,1311587324
UMTS,404,66,7012,6687213,73.90567,18.546844,1311587414,1311587414
UMTS,404,66,7012,6685745,73.905753,18.55589,1311587673,1311587673
UMTS,404,66,7011,6621798,73.868637,18.481064,1311570967,1311570967
UMTS,404,66,7011,6621998,73.860214,18.483444,1311585831,1311585831
UMTS,404,66,7011,6621999,73.857838,18.48818,1311585723,1311585723
UMTS,404,66,7011,6620483,73.857651,18.49205,1311585615,1311585615
UMTS,404,66,7012,6689024,73.907089,18.567307,1311587788,1311587788
UMTS,404,66,7012,6689375,73.905716,18.550228,1311569326,1311569326
UMTS,404,66,7011,6620987,73.918076,18.541489,1345585153,1369751762
UMTS,404,66,7011,6620989,73.90434265,18.54148865,1311569465,1311569465
UMTS,404,66,7011,6623203,73.90434265,18.54011536,1311569470,1311569470
UMTS,404,66,7012,6686630,73.90434265,18.54011536,1311569473,1311569473
UMTS,404,66,7012,6686176,73.90434265,18.53874207,1311569515,1311569515
UMTS,404,66,7011,6620484,73.85765076,18.48930359,1311585636,1311585636
UMTS,404,66,7011,6620554,73.863602,18.481064,1311585846,1311585846
UMTS,404,66,7011,6621078,73.869095,18.515396,1345588873,1380050023
UMTS,404,66,7011,6622119,73.853531,18.504066,1311571750,1311571750
UMTS,404,66,7011,6621178,73.85353088,18.50440979,1311571767,1311571767
UMTS,404,66,7011,6620228,73.853139,18.505391,1345591238,1408433906
UMTS,404,66,7011,6624348,73.851089,18.507462,1311571908,1311571908
GSM,404,66,1031,5673,73.905487,18.554993,1311587611,1311587611
GSM,404,66,1029,1713,73.91739,18.539429,1345611236,1408433849
GSM,404,66,1031,1249,73.903427,18.554306,1311587581,1311587581
UMTS,404,66,7012,6620987,73.90708923,18.56208801,1311587679,1311587679
UMTS,404,66,7012,6687304,73.907948,18.577023,1311587819,1311587819
UMTS,404,66,7012,6687305,73.90686,18.575272,1311587860,1311587860
UMTS,404,66,7012,6624899,73.90434265,18.5785675,1311587862,1311587862
UMTS,404,66,7011,6620538,73.829727,18.521271,1345613088,1408433946
UMTS,404,66,7011,6620539,73.830048,18.528168,1311584339,1311584339
UMTS,404,66,7011,6624368,73.830185,18.52858,1311584263,1311584263
UMTS,404,66,7011,6624369,73.830185,18.532768,1311584178,1311584178
UMTS,404,66,7011,6623225,73.830185,18.536282,1311583980,1311583980
UMTS,404,66,7011,6623917,73.830185,18.536682,1311583995,1311583995
UMTS,404,66,7011,6620558,73.830185,18.538971,1311584050,1311584050
UMTS,404,7,36041,39584882,78.85231018,18.10066223,1345594495,1345594495
GSM,404,45,10221,22632,77.073899,12.473063,1345622850,1474882790
GSM,404,45,10221,22631,77.055129,12.490769,1345622850,1431589816
GSM,404,45,10221,55852,77.045485,12.477604,1345622850,1484642245
UMTS,404,66,7011,6623919,73.830185,18.538399,1311584066,1311584066
UMTS,404,66,7011,6623918,73.830185,18.536819,1311584097,1311584097
UMTS,404,66,7012,6686163,73.9048,18.578568,1311568973,1311568973
UMTS,404,66,7012,6686479,73.906975,18.563461,1311569201,1311569201
UMTS,404,66,7012,6687955,73.90708923,18.56208801,1311569165,1311569165
GSM,404,66,1031,5221,73.93318176,18.60328674,1311424299,1311424299
UMTS,404,66,7011,6623517,73.841171,18.518143,1345655071,1408433906
UMTS,404,66,7011,6621325,73.89473,18.492508,1311570564,1311570564
UMTS,404,66,7011,6621324,73.891877,18.487613,1311570624,1311570624
UMTS,404,66,7011,6624029,73.88923645,18.48655701,1311570632,1311570632
UMTS,404,66,7011,6620395,73.877563,18.482437,1311570829,1311570829
UMTS,404,80,3504,33039977,78.10935974,9.90486145,1346090173,1346090742
UMTS,404,42,60002,58478528,78.14918518,9.933700562,1346099653,1346099653
GSM,404,98,5173,26551,72.131577,23.854141,1346471832,1471179199
GSM,404,71,2323,23106,78.05168152,13.38752747,1346626375,1346626375
GSM,404,71,2323,23105,78.055252,13.38533,1346646246,1445930507
GSM,404,13,20030,1392,78.600426,17.325897,1346768201,1491166082
UMTS,404,10,31253,6686097,77.45567322,28.67088318,1346824929,1346824929
UMTS,404,10,31253,6733951,77.45567322,28.67088318,1346824971,1346824971
UMTS,404,10,31253,6704792,77.45567322,28.67088318,1346824978,1346824978
UMTS,404,10,31253,6698051,77.45567322,28.67088318,1346824988,1346824988
UMTS,404,10,31253,6704181,77.45567322,28.67088318,1346824968,1346824968
UMTS,404,10,31253,6726157,77.476647,28.665765,1346846021,1367049694
UMTS,404,10,31253,6707042,77.481079,28.666077,1346826250,1346826250
UMTS,404,10,31253,6701831,77.482452,28.667107,1346826271,1346826271
UMTS,404,10,31253,6701827,77.489662,28.671312,1346826356,1346826356
UMTS,404,10,31253,6732327,77.496185,28.675003,1346826364,1346826364
UMTS,404,10,31253,6690667,77.501936,28.678951,1346826478,1346826478
GSM,404,10,142,56642,77.584161,28.693086,1346846259,1471902004
UMTS,404,10,31253,6729621,77.50648499,28.68186951,1346826469,1346826469
UMTS,404,33,1001,198977384,91.90809,25.584804,1346855575,1479788088
GSM,404,89,39041,30027,83.36769104,26.75514221,1346917190,1346917190
UMTS,404,89,39041,59274712,83.36631775,26.78123474,1346574184,1346574184
GSM,404,89,2001,30162,83.36631775,26.78123474,1346574240,1346574240
GSM,404,5,131,31123,72.110632,23.849234,1347116934,1347116934
UMTS,404,71,34153,27261992,78.05168152,13.38752747,1346626481,1346626481
UMTS,404,45,34153,27261992,78.05168152,13.38752747,1346626597,1346626597
GSM,404,71,2323,22795,78.076751,13.388751,1347369953,1474545131
GSM,404,71,2323,23364,78.091324,13.383408,1347194681,1347194681
GSM,404,71,2323,23366,78.091382,13.383408,1347194596,1347194596
GSM,404,71,2323,23134,78.09150696,13.38340759,1347194484,1347194484
GSM,404,71,2323,23244,78.08052,13.379975,1347369963,1445930507
GSM,404,71,2323,22935,78.09150696,13.38340759,1347194337,1347194337
GSM,404,71,2323,22634,78.084837,13.382427,1347369975,1445930507
GSM,404,19,363,40523,76.921659,8.48841,1347530933,1485394421
UMTS,404,10,31213,6886399,77.13157654,28.65852356,1347619190,1347619190
UMTS,404,10,31213,6890859,77.11415,28.654404,1347955720,1348276570
UMTS,404,10,31213,6892009,77.113724,28.657069,1347955720,1347963248
UMTS,404,10,31213,6892005,77.11372375,28.65715027,1347963102,1347963102
UMTS,404,10,31213,6890850,77.11372375,28.65577698,1347963256,1347963256
GSM,404,94,94,56514,79.78085,11.031353,1348164589,1482627465
GSM,404,73,1032,5112,81.94633484,16.59553528,1348210151,1348210151
UMTS,404,10,32041,7259475,76.980515,28.599847,1348252590,1348252590
UMTS,404,10,32041,7209269,76.98051453,28.59947205,1348252583,1348252583
UMTS,404,75,12034,79318633,85.48854,26.563338,1348391371,1349310948
GSM,404,75,141,14052,85.518755,26.563078,1348564856,1480451971
GSM,404,75,141,14051,85.518657,26.563274,1348564856,1349290946
GSM,404,7,200,28632,78.554535,17.325897,1348635711,1348635711
UMTS,404,81,19001,124659854,88.437607,22.974747,1348742727,1476361507
UMTS,404,9,51811,273106,91.77909851,26.15501404,1348927237,1348927237
GSM,404,71,2349,48855,75.433502,15.427208,1349097452,1351627307
GSM,404,20,21003,32971,72.895397,19.280913,1349149989,1492001509
GSM,404,20,21001,30121,72.90441,19.289755,1349149989,1492001509
GSM,404,20,21001,34272,72.915959,19.276543,1349149989,1487507110
GSM,404,20,28178,48071,72.977853,19.200829,1349149999,1490049538
GSM,404,20,28178,48073,72.978745,19.196892,1349149999,1472684301
GSM,404,20,21001,2501,72.870982,19.275413,1349150067,1464459263
GSM,404,20,21001,32311,72.867747,19.277991,1349150071,1468570824
GSM,404,92,1113,32873,72.864645,19.239353,1349126139,1349126139
GSM,404,92,1113,40792,72.866821,19.24524,1238990923,1238990923
GSM,404,92,1113,48321,72.863692,19.241532,1349120186,1349120186
GSM,404,92,1113,40791,72.866821,19.24535,1238990923,1238990923
GSM,404,92,1113,52641,72.867669,19.231035,1349123805,1349123805
GSM,404,92,1113,57022,72.864716,19.235321,1349123965,1349123965
GSM,404,92,1113,54921,72.864075,19.236374,1349124448,1349124448
GSM,404,92,1113,58132,72.86523,19.233253,1349125358,1349125358
GSM,404,92,1113,54922,72.866821,19.24938,1349150077,1349220908
GSM,404,92,1113,57023,72.864565,19.23402,1349150077,1349204647
GSM,404,92,1113,52642,72.864418,19.234171,1349126046,1349126046
GSM,404,92,1113,56251,72.863138,19.242034,1349126178,1349126178
GSM,404,92,1113,40793,72.866569,19.2453,1349150077,1376405755
GSM,404,92,1113,17122,72.863008,19.250466,1349126671,1349126671
GSM,404,92,1204,56631,72.865464,19.260758,1349150077,1478488307
GSM,404,92,1204,15552,72.86476135,19.25697327,1349150077,1433161250
GSM,404,92,1204,31411,72.865918,19.262033,1349150077,1461627522
GSM,404,92,1204,15551,72.865472,19.26043,1349150077,1461627522
GSM,404,92,1204,31412,72.864609,19.262161,1349150077,1461627522
GSM,404,22,41061,33729,79.085573,21.123276,1325382089,1325382089
UMTS,404,66,7040,6860816,79.137268,21.150742,1349334870,1349334870
UMTS,404,66,7040,6860977,79.13795471,21.15074158,1349334940,1349334940
GSM,404,92,1203,29833,72.86613464,19.26246643,1349131145,1349131145
GSM,404,92,1204,56633,72.86551,19.256099,1349447587,1461525782
GSM,404,92,1204,11901,72.864487,19.252991,1349447587,1451598871
GSM,404,92,1204,45423,72.86476135,19.25422668,1349168242,1349168242
GSM,404,92,1204,45421,72.866242,19.254405,1349447587,1467017523
GSM,404,92,1204,45422,72.864584,19.252632,1349447587,1408433919
GSM,404,92,1204,34482,72.86476135,19.25285339,1349154839,1349154839
GSM,404,92,1204,61231,72.86064148,19.25010681,1349151549,1349151549
GSM,404,92,1204,11903,72.861991,19.250083,1349154149,1349154149
GSM,404,92,1204,11902,72.862129,19.249935,1349447588,1462759622
GSM,404,92,1113,52211,72.862517,19.249147,1349154774,1349154774
GSM,404,92,1204,61232,72.86201477,19.25010681,1349154215,1349154215
GSM,404,92,1113,52212,72.862462,19.246072,1349154747,1349154747
GSM,404,92,1113,17123,72.860985,19.246216,1349154728,1349154728
GSM,404,92,1204,62171,72.869601,19.255273,1349447588,1488580906
GSM,404,92,1204,40392,72.869505,19.25535,1349447588,1480116867
GSM,404,92,1204,23791,72.866135,19.25148,1349447588,1451203541
GSM,404,92,1204,60171,72.867436,19.251119,1349447588,1409232046
GSM,404,92,1204,62172,72.866821,19.250244,1349447588,1480116867
GSM,404,92,1204,60172,72.86705,19.248276,1349447588,1382504380
GSM,404,92,1204,48693,72.869318,19.247672,1349169094,1349169094
GSM,404,92,1204,48691,72.87025452,19.24736023,1349169184,1349169184
UMTS,404,92,6012,120462,72.864822,19.237219,1349447588,1349986206
GSM,404,92,1203,62601,72.868166,19.262684,1349447588,1350044293
GSM,404,92,1204,40393,72.871628,19.259475,1349447600,1483779232
UMTS,404,92,6012,105934,72.873146,19.261816,1349221259,1349221259
UMTS,404,92,6012,102884,72.874527,19.264297,1349221361,1349221361
GSM,404,92,1203,37343,72.876532,19.266979,1349221422,1349221422
GSM,404,92,1203,47841,72.877121,19.267788,1349221435,1349221435
GSM,404,92,1203,61282,72.878246,19.26898,1349221510,1349221510
GSM,404,92,1203,61283,72.879377,19.269676,1349221526,1349221526
GSM,404,92,1203,61281,72.880928,19.270995,1349447605,1382095221
GSM,404,92,1203,10393,72.882489,19.272829,1349221604,1349221604
GSM,404,92,1203,41133,72.882271,19.275169,1349221627,1349221627
GSM,404,92,1203,41132,72.88124084,19.27619934,1349221637,1349221637
GSM,404,92,1203,46522,72.879696,19.277916,1349221707,1349221707
GSM,404,92,1203,41131,72.880554,19.277573,1349221676,1349221676
GSM,404,92,1203,46523,72.875944,19.280613,1349221798,1349221798
GSM,404,92,1203,15032,72.886429,19.28505,1349221777,1349221777
GSM,404,92,1203,15033,72.8730011,19.2816925,1349221820,1349221820
GSM,404,92,1203,47832,72.872543,19.281235,1349221834,1349221834
GSM,404,92,1203,57822,72.87162781,19.28031921,1349221841,1349221841
GSM,404,92,1203,57823,72.87162781,19.28031921,1349221857,1349221857
GSM,404,92,1203,61133,72.871284,19.280319,1349221947,1349221947
GSM,404,92,1203,47833,72.871628,19.279861,1349222023,1349222023
GSM,404,92,1203,14421,72.875541,19.280045,1349222780,1349222780
GSM,404,92,1203,14423,72.87025452,19.27757263,1349222188,1349222188
GSM,404,92,1203,62603,72.870634,19.276638,1349223664,1349223664
UMTS,404,92,6012,105933,72.86521,19.253414,1349258870,1349258870
UMTS,404,92,6012,110963,72.867874,19.255695,1349447605,1350027736
UMTS,404,92,6012,268435455,72.867696,19.254747,1349447611,1350301091
UMTS,404,92,6012,96952,72.865972,19.2556,1349447611,1349486704
UMTS,404,92,6012,106363,72.866953,19.257067,1349447611,1350302502
UMTS,404,92,6011,106404,72.857895,19.155511,1349447611,1455567575
UMTS,404,92,6011,268435455,72.868913,19.253021,1349349873,1349349873
UMTS,404,92,6012,109203,72.871042,19.257486,1349354646,1349354646
UMTS,404,92,6012,106362,72.865533,19.254909,1349447618,1350202919
UMTS,404,85,63824,2184649,87.85697937,23.23539734,1349561523,1349561523
GSM,404,43,444,11382,76.961031,11.011519,1349680909,1492086610
GSM,404,43,444,38131,76.964626,11.011173,1349680967,1492086610
GSM,404,43,444,10043,76.964464,11.009502,1349681040,1492086610
GSM,404,43,444,10041,76.965775,11.00798,1349681040,1456915151
GSM,404,43,444,10042,76.967151,11.008565,1349681112,1456915151
GSM,404,43,444,3783,76.967056,11.008987,1349681233,1451008631
GSM,404,43,444,11381,76.965408,11.013232,1349681475,1476905044
GSM,404,43,444,56732,76.965065,11.014824,1349681521,1436144284
GSM,404,43,444,6331,76.964493,11.015854,1349681552,1436144284
UMTS,404,45,34061,26611629,75.123657,15.351474,1349769696,1446893216
UMTS,404,45,34061,26611678,75.111122,15.34996,1349769992,1482008504
GSM,404,59,215,22172,75.142381,27.61365,1349885450,1476749372
GSM,404,59,215,22173,75.141209,27.613047,1349885450,1446694081
GSM,404,59,215,22061,75.145292,27.613883,1349885450,1476749372
GSM,404,59,215,22063,75.137833,27.618393,1349885450,1476749372
GSM,404,59,215,232,75.158907,27.604585,1349885450,1464574855
UMTS,404,82,34012,26301705,76.70310974,31.03843689,1349983699,1349983699
UMTS,404,45,34023,26368385,77.48451233,13.045578,1350044353,1350044353
UMTS,404,45,34023,26367594,77.48451233,13.045578,1350044825,1350044825
UMTS,404,45,34023,26366075,77.48451233,13.045578,1350044939,1350044939
UMTS,404,45,34023,26362475,77.484169,13.045578,1350044918,1350044918
GSM,404,75,141,14021,85.518265,26.564005,1349306626,1349306626
GSM,404,75,141,14093,85.519638,26.563492,1350223889,1480451971
GSM,404,75,141,14072,85.51887,26.563673,1350223889,1480451971
GSM,404,75,142,53411,85.325661,26.621933,1348937002,1348937002
GSM,404,75,142,59011,85.363163,26.62946,1348938115,1348938115
GSM,404,75,36051,26893,85.32600403,26.62193298,1348932256,1348932256
GSM,404,36,36051,26893,85.32600403,26.62193298,1348932258,1348932258
GSM,404,36,1105,55461,85.32600403,26.62193298,1348932260,1348932260
GSM,404,75,142,53472,85.330753,26.626969,1348937435,1348937435
GSM,404,75,125,53222,85.311031,26.609529,1350223889,1492413745
GSM,404,75,141,14003,85.437614,26.612764,1348938979,1348938979
GSM,404,75,158,53172,85.319137,26.614152,1350223889,1492413745
GSM,404,75,142,59013,85.385208,26.626359,1348938189,1348938189
GSM,404,75,142,59012,85.417649,26.618455,1348938919,1348938919
GSM,404,75,141,14103,85.472111,26.599682,1348939399,1348939399
GSM,404,75,141,14101,85.486736,26.594009,1348939500,1348939500
GSM,404,75,141,14083,85.491584,26.594663,1348939591,1348939591
GSM,404,75,141,14081,85.493835,26.597503,1348940224,1348940224
GSM,404,75,141,14011,85.805329,26.651762,1350223900,1447806518
GSM,404,36,36051,16965,85.83000183,26.66862488,1349269548,1349269548
GSM,404,75,153,53582,85.797998,26.649517,1350223905,1447806521
GSM,404,75,36051,16973,85.76957703,26.63017273,1349280852,1349280852
GSM,404,36,36051,16973,85.76957703,26.63017273,1349281896,1349281896
GSM,404,25,945,15288,85.765114,26.631718,1350223931,1447806518
GSM,404,25,184,54322,85.76957703,26.63017273,1349281027,1349281027
GSM,404,25,153,53582,85.76957703,26.63017273,1349281372,1349281372
GSM,404,75,945,15288,85.76957703,26.63017273,1349281185,1349281185
GSM,404,25,945,35218,85.76957703,26.63017273,1349281335,1349281335
GSM,404,36,153,53582,85.76957703,26.63017273,1349281911,1349281911
GSM,404,75,141,14092,85.523071,26.562881,1350223931,1480451971
GSM,404,75,141,14102,85.515347,26.567002,1350223936,1473679495
UMTS,404,75,12034,79318611,85.516483,26.568486,1349308773,1349308773
GSM,404,75,143,53381,85.51826477,26.56425476,1349301917,1349301917
UMTS,404,75,12034,79318572,85.511482,26.578695,1349308629,1349308629
GSM,404,75,141,14043,85.514832,26.574211,1349306783,1349306783
GSM,404,75,141,14142,85.510534,26.581294,1349306946,1349306946
GSM,404,75,141,14141,85.507736,26.581192,1349306858,1349306858
GSM,404,75,141,14143,85.510511,26.587744,1349308366,1349308366
UMTS,404,75,12034,79318573,85.508514,26.581284,1349308470,1349308470
UMTS,404,92,6012,113863,72.865582,19.246191,1349474037,1349474037
UMTS,404,92,6012,113862,72.860789,19.196945,1350027436,1350027436
UMTS,404,92,6012,110964,72.871701,19.263752,1349665927,1349665927
GSM,404,92,1488,41272,72.876832,19.17313,1350232303,1456464456
GSM,404,92,1207,61293,72.876871,19.173078,1350232303,1456464456
GSM,404,92,1207,62101,72.854686,19.142534,1350232303,1475649072
GSM,404,92,1207,15801,72.873955,19.172211,1350232303,1426875648
GSM,404,92,1207,15802,72.871628,19.168396,1350232303,1427356899
GSM,404,92,1207,15803,72.86974,19.172173,1350232303,1426875648
GSM,404,92,1207,60302,72.868576,19.17305,1350232303,1475649078
GSM,404,92,1207,31681,72.867783,19.173477,1350232303,1475649078
GSM,404,92,1207,11972,72.868423,19.174118,1350232303,1477883678
GSM,404,92,1207,11971,72.865885,19.175949,1350232303,1477883678
GSM,404,92,1207,11973,72.862543,19.174681,1350232303,1477883678
UMTS,404,92,1207,52941,72.85967,19.175205,1350232303,1505396368
GSM,404,92,1207,61671,72.858891,19.174919,1350232303,1490527582
GSM,404,92,1207,54841,72.859033,19.175714,1350232303,1491473427
GSM,404,92,1207,40853,72.858024,19.180602,1350232303,1491473427
GSM,404,92,1207,42591,72.857895,19.184251,1349710553,1349710553
GSM,404,92,1207,47613,72.85806,19.185727,1350232309,1488934218
GSM,404,92,1207,10442,72.857895,19.186683,1349710583,1349710583
GSM,404,92,1207,49502,72.857895,19.188464,1350232309,1488934218
GSM,404,92,1207,10441,72.858558,19.191197,1349710611,1349710611
GSM,404,92,1221,58671,72.859268,19.192886,1349710630,1349710630
GSM,404,92,1221,58102,72.859268,19.193344,1350232309,1466938432
GSM,404,92,1221,58101,72.860536,19.197288,1350232309,1466938432
GSM,404,92,1221,45003,72.86115,19.200465,1349710734,1349710734
GSM,404,92,1221,45001,72.86258,19.202688,1349710757,1349710757
GSM,404,92,1221,11702,72.865677,19.205475,1349710783,1349710783
GSM,404,92,1221,11701,72.866791,19.207236,1349710814,1349710814
GSM,404,92,1239,54311,72.867966,19.209366,1349710828,1349710828
GSM,404,92,1239,40833,72.868677,19.247097,1349712596,1349712596
GSM,404,92,1112,52752,72.868097,19.265145,1349774802,1349774802
UMTS,404,92,6012,123673,72.864472,19.251385,1350232325,1506521343
UMTS,404,92,6012,125712,72.858787,19.237627,1349859353,1349859353
UMTS,404,92,6012,122565,72.864761,19.240205,1350027258,1350027258
UMTS,404,92,6012,106332,72.865304,19.250131,1349995129,1349995129
UMTS,404,56,31045,65839861,80.08827209,29.34104919,1350261343,1350261343
UMTS,404,9,51811,276455,91.6129303,26.10145569,1350299507,1350299507
UMTS,404,9,51811,50594049,91.6129303,26.10145569,1350299504,1350299504
GSM,404,49,5038,18722,78.358394,17.475882,1350320346,1350941194
UMTS,404,92,6012,82662,72.862279,19.248153,1350027588,1350027588
UMTS,404,92,6012,106343,72.860813,19.251823,1350029202,1350029202
UMTS,404,92,6009,115293,72.864178,19.249286,1350207456,1350207456
UMTS,404,92,6012,126774,72.853989,19.299748,1350278885,1350278885
GSM,404,90,3702,48673,72.832097,19.424711,1350323459,1444040776
GSM,404,90,4216,55672,72.827682,19.425323,1350287885,1350287885
GSM,404,90,4216,7292,72.831884,19.412176,1350289787,1350289787
GSM,404,90,4216,28436,72.854025,19.405663,1350323464,1492232991
GSM,404,90,4216,7042,72.855148,19.404984,1350323464,1492232986
GSM,404,90,4216,7073,72.872347,19.405245,1350323464,1492232991
UMTS,404,92,6012,80702,72.866478,19.252383,1350298818,1350298818
GSM,404,5,212,12776,70.093428,21.238151,1350401157,1459669222
UMTS,404,71,3309,20277077,76.91184998,11.93733215,1350388440,1350388440
UMTS,404,49,31002,19810597,78.359049,17.475815,1350329421,1350329421
UMTS,404,7,36016,39451604,78.358976,17.476138,1350557471,1395530668
GSM,404,7,5038,18722,78.35929871,17.47581482,1350329444,1350329444
GSM,404,49,5038,18723,78.35865,17.480316,1350557476,1424984933
GSM,404,49,5038,15623,78.361467,17.475959,1350557476,1491512463
GSM,404,12,28,6553,74.82811,29.523697,1350555701,1350555701
GSM,404,94,79,45464,78.25218201,9.311599731,1350581595,1350581818
GSM,404,73,1172,28512,80.019608,13.708289,1350728204,1350728204
GSM,404,13,20016,61023,78.358461,17.475885,1350784493,1352594143
GSM,404,59,215,22041,75.156097,27.614479,1350805806,1408433959
GSM,404,59,215,521,75.147721,27.617295,1350805806,1476749372
GSM,404,59,215,523,75.154136,27.613449,1350805806,1476749372
GSM,404,59,215,275,75.152976,27.612638,1350805806,1433379416
GSM,404,59,215,274,75.147421,27.614448,1349970017,1349970017
GSM,404,59,215,22072,75.137442,27.61431,1350805806,1476749372
GSM,404,43,2012,24022,77.531204,10.730667,1350843019,1451865806
GSM,404,43,2012,27989,77.52571106,10.73158264,1350852899,1350852899
GSM,404,43,2012,11971,77.52571106,10.73295593,1350852957,1350852957
GSM,404,45,5,942,77.573862,12.942967,1350984886,1408433823
GSM,404,45,5,12703,77.573776,12.941208,1350984886,1408433823
GSM,404,45,1829,3862,77.565733,12.909132,1350984886,1452163948
GSM,404,45,1829,10311,77.569504,12.909164,1350984886,1452581203
